u,v,w
PROD::PRO_002726||SUP::SUP_0145,PROD::PRO_001744||SUP::SUP_0127,0.5502310075637422
PROD::PRO_002726||SUP::SUP_0145,PROD::PRO_000870||SUP::SUP_0075,0.5464549638354138
PROD::PRO_002726||SUP::SUP_0145,PROD::PRO_001748||SUP::SUP_0127,0.4977157102112122
PROD::PRO_002726||SUP::SUP_0145,PROD::PRO_004540||SUP::SUP_0298,0.4867128184520062
PROD::PRO_000646||SUP::SUP_0037,PROD::PRO_000037||SUP::SUP_0012,0.9136984600061624
PROD::PRO_000646||SUP::SUP_0037,PROD::PRO_005729||SUP::SUP_0353,0.8973400731566628
PROD::PRO_000646||SUP::SUP_0037,PROD::PRO_000649||SUP::SUP_0037,0.8557703128430095
PROD::PRO_000646||SUP::SUP_0037,PROD::PRO_000038||SUP::SUP_0012,0.8223183670138247
PROD::PRO_000646||SUP::SUP_0037,PROD::PRO_003430||SUP::SUP_0205,0.7696841933149408
PROD::PRO_000646||SUP::SUP_0037,PROD::PRO_001188||SUP::SUP_0083,0.7649858869089966
PROD::PRO_000646||SUP::SUP_0037,PROD::PRO_000034||SUP::SUP_0012,0.7016699141671249
PROD::PRO_000646||SUP::SUP_0037,PROD::PRO_004351||SUP::SUP_0287,0.66131800573742
PROD::PRO_000646||SUP::SUP_0037,PROD::PRO_004348||SUP::SUP_0287,0.6435484326747426
PROD::PRO_000646||SUP::SUP_0037,PROD::PRO_001190||SUP::SUP_0084,0.5771816863735191
PROD::PRO_000646||SUP::SUP_0037,PROD::PRO_001661||SUP::SUP_0118,0.45668343878569817
PROD::PRO_000646||SUP::SUP_0037,PROD::PRO_004350||SUP::SUP_0287,0.5200956830397931
PROD::PRO_000646||SUP::SUP_0037,PROD::PRO_000027||SUP::SUP_0007,0.5346094469708668
PROD::PRO_001704||SUP::SUP_0122,PROD::PRO_001705||SUP::SUP_0122,0.998903545542078
PROD::PRO_001704||SUP::SUP_0122,PROD::PRO_001703||SUP::SUP_0122,0.9953728195091809
PROD::PRO_001704||SUP::SUP_0122,PROD::PRO_001707||SUP::SUP_0122,0.9938284569100491
PROD::PRO_001704||SUP::SUP_0122,PROD::PRO_001706||SUP::SUP_0122,0.9692951287684002
PROD::PRO_001704||SUP::SUP_0122,PROD::PRO_001701||SUP::SUP_0122,0.9568308474036443
PROD::PRO_001704||SUP::SUP_0122,PROD::PRO_001699||SUP::SUP_0122,0.9320960453625835
PROD::PRO_001704||SUP::SUP_0122,PROD::PRO_001700||SUP::SUP_0122,0.8969898200787916
PROD::PRO_001704||SUP::SUP_0122,PROD::PRO_001708||SUP::SUP_0122,0.8663241539150148
PROD::PRO_001704||SUP::SUP_0122,PROD::PRO_001702||SUP::SUP_0122,0.7901077447741005
PROD::PRO_001704||SUP::SUP_0122,PROD::PRO_001196||SUP::SUP_0084,0.32183808060407293
PROD::PRO_001705||SUP::SUP_0122,PROD::PRO_001703||SUP::SUP_0122,0.9947643135005568
PROD::PRO_001705||SUP::SUP_0122,PROD::PRO_001707||SUP::SUP_0122,0.9933956014532253
PROD::PRO_001705||SUP::SUP_0122,PROD::PRO_001706||SUP::SUP_0122,0.9677319660028938
PROD::PRO_001705||SUP::SUP_0122,PROD::PRO_001701||SUP::SUP_0122,0.9581687014855979
PROD::PRO_001705||SUP::SUP_0122,PROD::PRO_001699||SUP::SUP_0122,0.9332311696575067
PROD::PRO_001705||SUP::SUP_0122,PROD::PRO_001700||SUP::SUP_0122,0.9002169883548224
PROD::PRO_001705||SUP::SUP_0122,PROD::PRO_001708||SUP::SUP_0122,0.8678197690055962
PROD::PRO_001705||SUP::SUP_0122,PROD::PRO_001702||SUP::SUP_0122,0.7936326813113874
PROD::PRO_001705||SUP::SUP_0122,PROD::PRO_001196||SUP::SUP_0084,0.3218623872818047
PROD::PRO_001707||SUP::SUP_0122,PROD::PRO_001703||SUP::SUP_0122,0.9981695246894343
PROD::PRO_001707||SUP::SUP_0122,PROD::PRO_001701||SUP::SUP_0122,0.980315861995106
PROD::PRO_001707||SUP::SUP_0122,PROD::PRO_001706||SUP::SUP_0122,0.9672459565537458
PROD::PRO_001707||SUP::SUP_0122,PROD::PRO_001699||SUP::SUP_0122,0.9440446339680988
PROD::PRO_001707||SUP::SUP_0122,PROD::PRO_001700||SUP::SUP_0122,0.9315261091016053
PROD::PRO_001707||SUP::SUP_0122,PROD::PRO_001708||SUP::SUP_0122,0.8842471578558188
PROD::PRO_001707||SUP::SUP_0122,PROD::PRO_001702||SUP::SUP_0122,0.8282247873981289
PROD::PRO_001707||SUP::SUP_0122,PROD::PRO_001196||SUP::SUP_0084,0.2905313489773458
PROD::PRO_001703||SUP::SUP_0122,PROD::PRO_001701||SUP::SUP_0122,0.9771402842132205
PROD::PRO_001703||SUP::SUP_0122,PROD::PRO_001706||SUP::SUP_0122,0.9709567216431424
PROD::PRO_001703||SUP::SUP_0122,PROD::PRO_001699||SUP::SUP_0122,0.9433666925354521
PROD::PRO_001703||SUP::SUP_0122,PROD::PRO_001700||SUP::SUP_0122,0.9315570158983297
PROD::PRO_001703||SUP::SUP_0122,PROD::PRO_001708||SUP::SUP_0122,0.8894600201890864
PROD::PRO_001703||SUP::SUP_0122,PROD::PRO_001702||SUP::SUP_0122,0.8321188900985041
PROD::PRO_001703||SUP::SUP_0122,PROD::PRO_001196||SUP::SUP_0084,0.29486769095370624
PROD::PRO_001700||SUP::SUP_0122,PROD::PRO_001701||SUP::SUP_0122,0.9770617370680215
PROD::PRO_001700||SUP::SUP_0122,PROD::PRO_001699||SUP::SUP_0122,0.9219736330961184
PROD::PRO_001700||SUP::SUP_0122,PROD::PRO_001702||SUP::SUP_0122,0.9030587554905525
PROD::PRO_001700||SUP::SUP_0122,PROD::PRO_001706||SUP::SUP_0122,0.8911442298255113
PROD::PRO_001700||SUP::SUP_0122,PROD::PRO_001708||SUP::SUP_0122,0.8747693318249194
PROD::PRO_001700||SUP::SUP_0122,PROD::PRO_003913||SUP::SUP_0258,0.5247054276226
PROD::PRO_001700||SUP::SUP_0122,PROD::PRO_003912||SUP::SUP_0258,0.3739335690338137
PROD::PRO_001702||SUP::SUP_0122,PROD::PRO_001708||SUP::SUP_0122,0.9687736015290223
PROD::PRO_001702||SUP::SUP_0122,PROD::PRO_001701||SUP::SUP_0122,0.8860740454381749
PROD::PRO_001702||SUP::SUP_0122,PROD::PRO_001699||SUP::SUP_0122,0.827524110512671
PROD::PRO_001702||SUP::SUP_0122,PROD::PRO_001706||SUP::SUP_0122,0.7902979785647123
PROD::PRO_001702||SUP::SUP_0122,PROD::PRO_004102||SUP::SUP_0266,0.4474644006399088
PROD::PRO_001702||SUP::SUP_0122,PROD::PRO_003913||SUP::SUP_0258,0.447048970263085
PROD::PRO_001702||SUP::SUP_0122,PROD::PRO_004028||SUP::SUP_0266,0.4440642986979094
PROD::PRO_001702||SUP::SUP_0122,PROD::PRO_004671||SUP::SUP_0298,0.408430574021857
PROD::PRO_001702||SUP::SUP_0122,PROD::PRO_004600||SUP::SUP_0298,0.40838036711739645
PROD::PRO_001701||SUP::SUP_0122,PROD::PRO_001699||SUP::SUP_0122,0.9439059766133853
PROD::PRO_001701||SUP::SUP_0122,PROD::PRO_001706||SUP::SUP_0122,0.9407873403321161
PROD::PRO_001701||SUP::SUP_0122,PROD::PRO_001708||SUP::SUP_0122,0.8957407048199317
PROD::PRO_001701||SUP::SUP_0122,PROD::PRO_003913||SUP::SUP_0258,0.4130471143676345
PROD::PRO_006100||SUP::SUP_0368,PROD::PRO_006662||SUP::SUP_0373,0.7486877796135847
PROD::PRO_006100||SUP::SUP_0368,PROD::PRO_003175||SUP::SUP_0169,0.683926260649565
PROD::PRO_006100||SUP::SUP_0368,PROD::PRO_000035||SUP::SUP_0012,0.6451072014598717
PROD::PRO_006100||SUP::SUP_0368,PROD::PRO_000870||SUP::SUP_0075,0.635579479498193
PROD::PRO_006100||SUP::SUP_0368,PROD::PRO_000648||SUP::SUP_0037,0.6306615009165114
PROD::PRO_006100||SUP::SUP_0368,PROD::PRO_000033||SUP::SUP_0012,0.6005499045874507
PROD::PRO_006100||SUP::SUP_0368,PROD::PRO_004352||SUP::SUP_0287,0.5945758644267074
PROD::PRO_006100||SUP::SUP_0368,PROD::PRO_003542||SUP::SUP_0232,0.5928691184604843
PROD::PRO_006100||SUP::SUP_0368,PROD::PRO_001296||SUP::SUP_0097,0.5789755823049358
PROD::PRO_006100||SUP::SUP_0368,PROD::PRO_004152||SUP::SUP_0268,0.5056730382532645
PROD::PRO_006100||SUP::SUP_0368,PROD::PRO_004356||SUP::SUP_0287,0.4480740095426696
PROD::PRO_002728||SUP::SUP_0145,PROD::PRO_001789||SUP::SUP_0128,0.6864846720253441
PROD::PRO_002728||SUP::SUP_0145,PROD::PRO_001788||SUP::SUP_0128,0.6863495746928717
PROD::PRO_002728||SUP::SUP_0145,PROD::PRO_001787||SUP::SUP_0128,0.685372259753641
PROD::PRO_002728||SUP::SUP_0145,PROD::PRO_002859||SUP::SUP_0159,0.6258063368684166
PROD::PRO_002728||SUP::SUP_0145,PROD::PRO_001768||SUP::SUP_0127,0.48307464309816894
PROD::PRO_002728||SUP::SUP_0145,PROD::PRO_002727||SUP::SUP_0145,0.40422285528675406
PROD::PRO_002728||SUP::SUP_0145,PROD::PRO_001188||SUP::SUP_0083,0.39080383781755146
PROD::PRO_002728||SUP::SUP_0145,PROD::PRO_002731||SUP::SUP_0145,0.38724367488197264
PROD::PRO_002728||SUP::SUP_0145,PROD::PRO_002730||SUP::SUP_0145,0.38508709208666114
PROD::PRO_002728||SUP::SUP_0145,PROD::PRO_002729||SUP::SUP_0145,0.37812428670676046
PROD::PRO_002728||SUP::SUP_0145,PROD::PRO_001483||SUP::SUP_0113,0.36004815196169404
PROD::PRO_002728||SUP::SUP_0145,PROD::PRO_001482||SUP::SUP_0113,0.3620955258927946
PROD::PRO_002728||SUP::SUP_0145,PROD::PRO_001481||SUP::SUP_0113,0.36476802060350555
PROD::PRO_002728||SUP::SUP_0145,PROD::PRO_002732||SUP::SUP_0145,0.37491122401133303
PROD::PRO_001483||SUP::SUP_0113,PROD::PRO_001482||SUP::SUP_0113,0.9999731334316441
PROD::PRO_001483||SUP::SUP_0113,PROD::PRO_001481||SUP::SUP_0113,0.9619368769878686
PROD::PRO_001483||SUP::SUP_0113,PROD::PRO_000027||SUP::SUP_0007,0.4894797604126997
PROD::PRO_001483||SUP::SUP_0113,PROD::PRO_001861||SUP::SUP_0140,0.4658514876950539
PROD::PRO_004008||SUP::SUP_0266,PROD::PRO_004007||SUP::SUP_0266,0.9999966583420964
PROD::PRO_004008||SUP::SUP_0266,PROD::PRO_004069||SUP::SUP_0266,0.6461278445568025
PROD::PRO_004008||SUP::SUP_0266,PROD::PRO_004015||SUP::SUP_0266,0.6436404972579749
PROD::PRO_004008||SUP::SUP_0266,PROD::PRO_004012||SUP::SUP_0266,0.6314629039375768
PROD::PRO_004008||SUP::SUP_0266,PROD::PRO_004006||SUP::SUP_0266,0.5748993368074403
PROD::PRO_004008||SUP::SUP_0266,PROD::PRO_004099||SUP::SUP_0266,0.5680403271700878
PROD::PRO_004008||SUP::SUP_0266,PROD::PRO_004019||SUP::SUP_0266,0.5201701278201403
PROD::PRO_004008||SUP::SUP_0266,PROD::PRO_004100||SUP::SUP_0266,0.519219022188966
PROD::PRO_004008||SUP::SUP_0266,PROD::PRO_003999||SUP::SUP_0266,0.4813312252351072
PROD::PRO_004008||SUP::SUP_0266,PROD::PRO_004035||SUP::SUP_0266,0.3763082282391679
PROD::PRO_003999||SUP::SUP_0266,PROD::PRO_004119||SUP::SUP_0266,0.925771715017367
PROD::PRO_003999||SUP::SUP_0266,PROD::PRO_004121||SUP::SUP_0266,0.8662138745496694
PROD::PRO_003999||SUP::SUP_0266,PROD::PRO_000050||SUP::SUP_0019,0.7477134655517503
PROD::PRO_003999||SUP::SUP_0266,PROD::PRO_004624||SUP::SUP_0298,0.7345087312820677
PROD::PRO_003999||SUP::SUP_0266,PROD::PRO_004051||SUP::SUP_0266,0.7309922990629761
PROD::PRO_003999||SUP::SUP_0266,PROD::PRO_000647||SUP::SUP_0037,0.7205114083607017
PROD::PRO_003999||SUP::SUP_0266,PROD::PRO_004022||SUP::SUP_0266,0.708775628664762
PROD::PRO_003999||SUP::SUP_0266,PROD::PRO_004575||SUP::SUP_0298,0.6614347545092386
PROD::PRO_003999||SUP::SUP_0266,PROD::PRO_004035||SUP::SUP_0266,0.6527203030356268
PROD::PRO_003999||SUP::SUP_0266,PROD::PRO_004007||SUP::SUP_0266,0.4800397076872749
PROD::PRO_003999||SUP::SUP_0266,PROD::PRO_000048||SUP::SUP_0019,0.6023825782940682
PROD::PRO_001850||SUP::SUP_0135,PROD::PRO_001851||SUP::SUP_0136,0.9870389043841621
PROD::PRO_001850||SUP::SUP_0135,PROD::PRO_001849||SUP::SUP_0135,0.8814816146726336
PROD::PRO_001850||SUP::SUP_0135,PROD::PRO_000034||SUP::SUP_0012,0.37872607847465756
PROD::PRO_001850||SUP::SUP_0135,PROD::PRO_002821||SUP::SUP_0147,0.2855499117288052
PROD::PRO_001850||SUP::SUP_0135,PROD::PRO_002819||SUP::SUP_0147,0.26985427019611496
PROD::PRO_001850||SUP::SUP_0135,PROD::PRO_004634||SUP::SUP_0298,0.2529334309445386
PROD::PRO_001849||SUP::SUP_0135,PROD::PRO_001851||SUP::SUP_0136,0.8905169805178239
PROD::PRO_001849||SUP::SUP_0135,PROD::PRO_004351||SUP::SUP_0287,0.4763832627561282
PROD::PRO_001849||SUP::SUP_0135,PROD::PRO_000870||SUP::SUP_0075,0.4304218655210086
PROD::PRO_001849||SUP::SUP_0135,PROD::PRO_004349||SUP::SUP_0287,0.3925507184301984
PROD::PRO_001849||SUP::SUP_0135,PROD::PRO_000034||SUP::SUP_0012,0.3791130492516612
PROD::PRO_001849||SUP::SUP_0135,PROD::PRO_001190||SUP::SUP_0084,0.37405183165039535
PROD::PRO_005725||SUP::SUP_0353,PROD::PRO_005731||SUP::SUP_0353,0.8465436164214893
PROD::PRO_005725||SUP::SUP_0353,PROD::PRO_004042||SUP::SUP_0266,0.785633753709613
PROD::PRO_005725||SUP::SUP_0353,PROD::PRO_005724||SUP::SUP_0353,0.7845013114828947
PROD::PRO_005725||SUP::SUP_0353,PROD::PRO_001696||SUP::SUP_0121,0.7544072628985838
PROD::PRO_005725||SUP::SUP_0353,PROD::PRO_004667||SUP::SUP_0298,0.7498058914417667
PROD::PRO_005725||SUP::SUP_0353,PROD::PRO_001090||SUP::SUP_0078,0.6605155139052781
PROD::PRO_005725||SUP::SUP_0353,PROD::PRO_002860||SUP::SUP_0160,0.6143854714918767
PROD::PRO_005725||SUP::SUP_0353,PROD::PRO_004348||SUP::SUP_0287,0.5495075552918335
PROD::PRO_005725||SUP::SUP_0353,PROD::PRO_000049||SUP::SUP_0019,0.4926730275063611
PROD::PRO_005725||SUP::SUP_0353,PROD::PRO_004062||SUP::SUP_0266,0.48822227600836543
PROD::PRO_000649||SUP::SUP_0037,PROD::PRO_003430||SUP::SUP_0205,0.8309473205861739
PROD::PRO_000649||SUP::SUP_0037,PROD::PRO_004351||SUP::SUP_0287,0.8283253451987203
PROD::PRO_000649||SUP::SUP_0037,PROD::PRO_001188||SUP::SUP_0083,0.8054768102819063
PROD::PRO_000649||SUP::SUP_0037,PROD::PRO_004348||SUP::SUP_0287,0.7920487995822594
PROD::PRO_000649||SUP::SUP_0037,PROD::PRO_001190||SUP::SUP_0084,0.791562187174669
PROD::PRO_000649||SUP::SUP_0037,PROD::PRO_000038||SUP::SUP_0012,0.767284230114093
PROD::PRO_000649||SUP::SUP_0037,PROD::PRO_005729||SUP::SUP_0353,0.7607886758358849
PROD::PRO_000649||SUP::SUP_0037,PROD::PRO_000037||SUP::SUP_0012,0.7312793376672996
PROD::PRO_000649||SUP::SUP_0037,PROD::PRO_003829||SUP::SUP_0247,0.7209941984390988
PROD::PRO_000649||SUP::SUP_0037,PROD::PRO_000870||SUP::SUP_0075,0.6122816580523351
PROD::PRO_000649||SUP::SUP_0037,PROD::PRO_001661||SUP::SUP_0118,0.49241855504492604
PROD::PRO_000649||SUP::SUP_0037,PROD::PRO_001861||SUP::SUP_0140,0.699007221800269
PROD::PRO_000649||SUP::SUP_0037,PROD::PRO_003830||SUP::SUP_0247,0.6133353831971963
PROD::PRO_000649||SUP::SUP_0037,PROD::PRO_000055||SUP::SUP_0021,0.5749006825571119
PROD::PRO_000649||SUP::SUP_0037,PROD::PRO_000076||SUP::SUP_0028,0.6268862634636617
PROD::PRO_000649||SUP::SUP_0037,PROD::PRO_000034||SUP::SUP_0012,0.6327226770262322
PROD::PRO_000649||SUP::SUP_0037,PROD::PRO_000075||SUP::SUP_0028,0.5814559897277093
PROD::PRO_000649||SUP::SUP_0037,PROD::PRO_004350||SUP::SUP_0287,0.5485592492651723
PROD::PRO_000649||SUP::SUP_0037,PROD::PRO_004242||SUP::SUP_0281,0.6890610854313427
PROD::PRO_000649||SUP::SUP_0037,PROD::PRO_000027||SUP::SUP_0007,0.5655414127964845
PROD::PRO_000648||SUP::SUP_0037,PROD::PRO_001277||SUP::SUP_0092,0.7539059335591466
PROD::PRO_000648||SUP::SUP_0037,PROD::PRO_004356||SUP::SUP_0287,0.7212954902719528
PROD::PRO_000648||SUP::SUP_0037,PROD::PRO_004354||SUP::SUP_0287,0.7175749117805672
PROD::PRO_000648||SUP::SUP_0037,PROD::PRO_004357||SUP::SUP_0287,0.6543868711765949
PROD::PRO_000648||SUP::SUP_0037,PROD::PRO_004152||SUP::SUP_0268,0.6444404192282702
PROD::PRO_000648||SUP::SUP_0037,PROD::PRO_001296||SUP::SUP_0097,0.5988618973769468
PROD::PRO_000648||SUP::SUP_0037,PROD::PRO_000045||SUP::SUP_0017,0.5693872801061423
PROD::PRO_000648||SUP::SUP_0037,PROD::PRO_000061||SUP::SUP_0024,0.5661935244346825
PROD::PRO_000648||SUP::SUP_0037,PROD::PRO_000059||SUP::SUP_0023,0.48321287011419467
PROD::PRO_000648||SUP::SUP_0037,PROD::PRO_000060||SUP::SUP_0023,0.47842012840557724
PROD::PRO_001725||SUP::SUP_0125,PROD::PRO_000042||SUP::SUP_0016,0.8376353096439734
PROD::PRO_001725||SUP::SUP_0125,PROD::PRO_000039||SUP::SUP_0013,0.828811560096226
PROD::PRO_001725||SUP::SUP_0125,PROD::PRO_000074||SUP::SUP_0027,0.8055189760681953
PROD::PRO_001725||SUP::SUP_0125,PROD::PRO_000073||SUP::SUP_0027,0.7603735520285959
PROD::PRO_001725||SUP::SUP_0125,PROD::PRO_001296||SUP::SUP_0097,0.7211958226896017
PROD::PRO_001725||SUP::SUP_0125,PROD::PRO_000069||SUP::SUP_0026,0.6926107206968345
PROD::PRO_001725||SUP::SUP_0125,PROD::PRO_001766||SUP::SUP_0127,0.674109294475158
PROD::PRO_001725||SUP::SUP_0125,PROD::PRO_001184||SUP::SUP_0079,0.6710184840138452
PROD::PRO_001725||SUP::SUP_0125,PROD::PRO_002859||SUP::SUP_0159,0.6023953112494341
PROD::PRO_001725||SUP::SUP_0125,PROD::PRO_000040||SUP::SUP_0014,0.5755447780819013
PROD::PRO_001725||SUP::SUP_0125,PROD::PRO_001724||SUP::SUP_0125,0.5449584622596073
PROD::PRO_001725||SUP::SUP_0125,PROD::PRO_001713||SUP::SUP_0122,0.25832564401436064
PROD::PRO_001725||SUP::SUP_0125,PROD::PRO_004153||SUP::SUP_0268,0.5518329484392238
PROD::PRO_001725||SUP::SUP_0125,PROD::PRO_000051||SUP::SUP_0019,0.4267109160092656
PROD::PRO_001711||SUP::SUP_0122,PROD::PRO_001698||SUP::SUP_0122,0.9922119614535442
PROD::PRO_001711||SUP::SUP_0122,PROD::PRO_001712||SUP::SUP_0122,0.9919375745822482
PROD::PRO_001711||SUP::SUP_0122,PROD::PRO_001716||SUP::SUP_0122,0.9911175750323411
PROD::PRO_001711||SUP::SUP_0122,PROD::PRO_001709||SUP::SUP_0122,0.6085545722652471
PROD::PRO_001711||SUP::SUP_0122,PROD::PRO_001714||SUP::SUP_0122,0.5845638958864253
PROD::PRO_001711||SUP::SUP_0122,PROD::PRO_004189||SUP::SUP_0279,0.532299826260188
PROD::PRO_001711||SUP::SUP_0122,PROD::PRO_001710||SUP::SUP_0122,0.4980969291148517
PROD::PRO_001711||SUP::SUP_0122,PROD::PRO_000055||SUP::SUP_0021,0.3953287997478161
PROD::PRO_001711||SUP::SUP_0122,PROD::PRO_001717||SUP::SUP_0123,0.3643352859215916
PROD::PRO_001724||SUP::SUP_0125,PROD::PRO_001315||SUP::SUP_0100,0.7288582822533826
PROD::PRO_001724||SUP::SUP_0125,PROD::PRO_000717||SUP::SUP_0047,0.6583039835326516
PROD::PRO_001724||SUP::SUP_0125,PROD::PRO_004191||SUP::SUP_0280,0.6533774684435621
PROD::PRO_001724||SUP::SUP_0125,PROD::PRO_000083||SUP::SUP_0031,0.6051564352463745
PROD::PRO_001724||SUP::SUP_0125,PROD::PRO_004083||SUP::SUP_0266,0.5873396591570684
PROD::PRO_001724||SUP::SUP_0125,PROD::PRO_004656||SUP::SUP_0298,0.5829388615564769
PROD::PRO_001724||SUP::SUP_0125,PROD::PRO_002821||SUP::SUP_0147,0.5561604295831332
PROD::PRO_001724||SUP::SUP_0125,PROD::PRO_004049||SUP::SUP_0266,0.5350774572979834
PROD::PRO_001724||SUP::SUP_0125,PROD::PRO_002819||SUP::SUP_0147,0.5316588867384949
PROD::PRO_001724||SUP::SUP_0125,PROD::PRO_003929||SUP::SUP_0263,0.40377384678049943
PROD::PRO_001724||SUP::SUP_0125,PROD::PRO_000081||SUP::SUP_0030,0.45759815376757873
PROD::PRO_001724||SUP::SUP_0125,PROD::PRO_000080||SUP::SUP_0030,0.48566809776424
PROD::PRO_001724||SUP::SUP_0125,PROD::PRO_000082||SUP::SUP_0030,0.47299910224919517
PROD::PRO_001724||SUP::SUP_0125,PROD::PRO_004353||SUP::SUP_0287,0.5108880560760363
PROD::PRO_000647||SUP::SUP_0037,PROD::PRO_000050||SUP::SUP_0019,0.914564982549395
PROD::PRO_000647||SUP::SUP_0037,PROD::PRO_000048||SUP::SUP_0019,0.8855336047922567
PROD::PRO_000647||SUP::SUP_0037,PROD::PRO_004119||SUP::SUP_0266,0.7111190085542145
PROD::PRO_000647||SUP::SUP_0037,PROD::PRO_004051||SUP::SUP_0266,0.6644087375776662
PROD::PRO_000647||SUP::SUP_0037,PROD::PRO_004022||SUP::SUP_0266,0.6371432935284307
PROD::PRO_000647||SUP::SUP_0037,PROD::PRO_004121||SUP::SUP_0266,0.6185474875275815
PROD::PRO_000647||SUP::SUP_0037,PROD::PRO_004560||SUP::SUP_0298,0.6129775365321435
PROD::PRO_000647||SUP::SUP_0037,PROD::PRO_004575||SUP::SUP_0298,0.5822934987146842
PROD::PRO_001706||SUP::SUP_0122,PROD::PRO_001699||SUP::SUP_0122,0.9025651625296777
PROD::PRO_001706||SUP::SUP_0122,PROD::PRO_001708||SUP::SUP_0122,0.8618119028901965
PROD::PRO_001706||SUP::SUP_0122,PROD::PRO_001196||SUP::SUP_0084,0.28737941228244246
PROD::PRO_001708||SUP::SUP_0122,PROD::PRO_001699||SUP::SUP_0122,0.8548094788658759
PROD::PRO_001708||SUP::SUP_0122,PROD::PRO_004102||SUP::SUP_0266,0.408665033153675
PROD::PRO_001708||SUP::SUP_0122,PROD::PRO_004028||SUP::SUP_0266,0.4035847430826017
PROD::PRO_001708||SUP::SUP_0122,PROD::PRO_004671||SUP::SUP_0298,0.3859246942044381
PROD::PRO_001708||SUP::SUP_0122,PROD::PRO_004600||SUP::SUP_0298,0.3856592354410546
PROD::PRO_001717||SUP::SUP_0123,PROD::PRO_001718||SUP::SUP_0123,0.9635677166053165
PROD::PRO_001717||SUP::SUP_0123,PROD::PRO_000079||SUP::SUP_0029,0.7016373266315838
PROD::PRO_001717||SUP::SUP_0123,PROD::PRO_000077||SUP::SUP_0028,0.6047350567004115
PROD::PRO_001717||SUP::SUP_0123,PROD::PRO_001184||SUP::SUP_0079,0.5998087873241568
PROD::PRO_001717||SUP::SUP_0123,PROD::PRO_004189||SUP::SUP_0279,0.5923715746763845
PROD::PRO_001717||SUP::SUP_0123,PROD::PRO_000033||SUP::SUP_0012,0.5854748825047209
PROD::PRO_001717||SUP::SUP_0123,PROD::PRO_001188||SUP::SUP_0083,0.5795974551603356
PROD::PRO_001717||SUP::SUP_0123,PROD::PRO_000038||SUP::SUP_0012,0.5580961252552035
PROD::PRO_001717||SUP::SUP_0123,PROD::PRO_003430||SUP::SUP_0205,0.5529196476569334
PROD::PRO_001717||SUP::SUP_0123,PROD::PRO_000039||SUP::SUP_0013,0.5337507301300212
PROD::PRO_001717||SUP::SUP_0123,PROD::PRO_001698||SUP::SUP_0122,0.3499807235054888
PROD::PRO_001717||SUP::SUP_0123,PROD::PRO_003913||SUP::SUP_0258,0.40047835147114097
PROD::PRO_001717||SUP::SUP_0123,PROD::PRO_003912||SUP::SUP_0258,0.43687391426875966
PROD::PRO_001717||SUP::SUP_0123,PROD::PRO_001712||SUP::SUP_0122,0.3532871363522767
PROD::PRO_001717||SUP::SUP_0123,PROD::PRO_004564||SUP::SUP_0298,0.3127295809996209
PROD::PRO_001717||SUP::SUP_0123,PROD::PRO_000072||SUP::SUP_0026,0.2603588008845348
PROD::PRO_001717||SUP::SUP_0123,PROD::PRO_000071||SUP::SUP_0026,0.25374993688048875
PROD::PRO_001717||SUP::SUP_0123,PROD::PRO_000064||SUP::SUP_0026,0.29577881510451465
PROD::PRO_000870||SUP::SUP_0075,PROD::PRO_004351||SUP::SUP_0287,0.7296728759711978
PROD::PRO_000870||SUP::SUP_0075,PROD::PRO_001190||SUP::SUP_0084,0.6935576985165897
PROD::PRO_000870||SUP::SUP_0075,PROD::PRO_004348||SUP::SUP_0287,0.6564385368899646
PROD::PRO_000870||SUP::SUP_0075,PROD::PRO_006662||SUP::SUP_0373,0.6360159602788505
PROD::PRO_000870||SUP::SUP_0075,PROD::PRO_001189||SUP::SUP_0084,0.6096734273273089
PROD::PRO_000870||SUP::SUP_0075,PROD::PRO_001861||SUP::SUP_0140,0.587485537775774
PROD::PRO_000870||SUP::SUP_0075,PROD::PRO_003830||SUP::SUP_0247,0.5811735243130622
PROD::PRO_000870||SUP::SUP_0075,PROD::PRO_004349||SUP::SUP_0287,0.5231035197071089
PROD::PRO_000870||SUP::SUP_0075,PROD::PRO_000063||SUP::SUP_0026,0.2786512108751067
PROD::PRO_000870||SUP::SUP_0075,PROD::PRO_000072||SUP::SUP_0026,0.2753252309510429
PROD::PRO_000870||SUP::SUP_0075,PROD::PRO_000071||SUP::SUP_0026,0.2707779610480354
PROD::PRO_000870||SUP::SUP_0075,PROD::PRO_000064||SUP::SUP_0026,0.3141869011883376
PROD::PRO_000870||SUP::SUP_0075,PROD::PRO_000065||SUP::SUP_0026,0.2635249910511308
PROD::PRO_001718||SUP::SUP_0123,PROD::PRO_000079||SUP::SUP_0029,0.7049435558641397
PROD::PRO_001718||SUP::SUP_0123,PROD::PRO_000077||SUP::SUP_0028,0.6804706133630919
PROD::PRO_001718||SUP::SUP_0123,PROD::PRO_001184||SUP::SUP_0079,0.6453314120288276
PROD::PRO_001718||SUP::SUP_0123,PROD::PRO_001188||SUP::SUP_0083,0.6145874417176821
PROD::PRO_001718||SUP::SUP_0123,PROD::PRO_000033||SUP::SUP_0012,0.6096585622591367
PROD::PRO_001718||SUP::SUP_0123,PROD::PRO_000038||SUP::SUP_0012,0.592551844082469
PROD::PRO_001718||SUP::SUP_0123,PROD::PRO_003430||SUP::SUP_0205,0.571842897052626
